1,2,3
0,1468387107,Tue Apr 07 01:21:25 PDT 2009
0,1468387236,Tue Apr 07 01:21:29 PDT 2009
0,1468387244,Tue Apr 07 01:21:29 PDT 2009
0,1468387251,Tue Apr 07 01:21:29 PDT 2009
0,1468387357,Tue Apr 07 01:21:32 PDT 2009
0,1468387458,Tue Apr 07 01:21:34 PDT 2009
0,1468387462,Tue Apr 07 01:21:34 PDT 2009
0,1468387702,Tue Apr 07 01:21:40 PDT 2009
0,1468387718,Tue Apr 07 01:21:40 PDT 2009
0,1468387739,Tue Apr 07 01:21:40 PDT 2009
0,1468388154,Tue Apr 07 01:21:50 PDT 2009
0,1468389736,Tue Apr 07 01:22:25 PDT 2009
0,1468389907,Tue Apr 07 01:22:32 PDT 2009
0,1468390269,Tue Apr 07 01:22:37 PDT 2009
0,1468390678,Tue Apr 07 01:22:46 PDT 2009
0,1468390752,Tue Apr 07 01:22:47 PDT 2009
0,1468390757,Tue Apr 07 01:22:48 PDT 2009
0,1468390805,Tue Apr 07 01:22:48 PDT 2009
0,1468390818,Tue Apr 07 01:22:49 PDT 2009
0,1468391027,Tue Apr 07 01:22:54 PDT 2009
0,1468391172,Tue Apr 07 01:22:56 PDT 2009
0,1468391182,Tue Apr 07 01:22:57 PDT 2009
0,1468391317,Tue Apr 07 01:23:00 PDT 2009
0,1468391447,Tue Apr 07 01:23:03 PDT 2009
0,1468391638,Tue Apr 07 01:23:07 PDT 2009
0,1468391684,Tue Apr 07 01:23:08 PDT 2009
0,1468391942,Tue Apr 07 01:23:13 PDT 2009
0,1468392015,Tue Apr 07 01:23:14 PDT 2009
0,1468392100,Tue Apr 07 01:23:16 PDT 2009
0,1468392374,Tue Apr 07 01:23:22 PDT 2009
0,1468392589,Tue Apr 07 01:23:27 PDT 2009
0,1468392988,Tue Apr 07 01:23:37 PDT 2009
0,1468393336,Tue Apr 07 01:23:46 PDT 2009
0,1468393526,Tue Apr 07 01:23:51 PDT 2009
0,1468394086,Tue Apr 07 01:24:01 PDT 2009
0,1468394297,Tue Apr 07 01:24:05 PDT 2009
0,1468394508,Tue Apr 07 01:24:09 PDT 2009
0,1468394737,Tue Apr 07 01:24:14 PDT 2009
0,1468394780,Tue Apr 07 01:24:15 PDT 2009
0,1468395075,Tue Apr 07 01:24:22 PDT 2009
0,1468395211,Tue Apr 07 01:24:26 PDT 2009
0,1468395331,Tue Apr 07 01:24:28 PDT 2009
0,1468395488,Tue Apr 07 01:24:32 PDT 2009
0,1468395561,Tue Apr 07 01:24:34 PDT 2009
0,1468395582,Tue Apr 07 01:24:35 PDT 2009
0,1468395703,Tue Apr 07 01:24:38 PDT 2009
0,1468395829,Tue Apr 07 01:24:40 PDT 2009
0,1468396100,Tue Apr 07 01:24:46 PDT 2009
0,1468396339,Tue Apr 07 01:24:52 PDT 2009
0,1468396478,Tue Apr 07 01:24:55 PDT 2009
0,1468396693,Tue Apr 07 01:24:59 PDT 2009
0,1468397037,Tue Apr 07 01:25:06 PDT 2009
0,1468397054,Tue Apr 07 01:25:06 PDT 2009
0,1468397087,Tue Apr 07 01:25:08 PDT 2009
0,1468397171,Tue Apr 07 01:25:09 PDT 2009
0,1468397193,Tue Apr 07 01:25:09 PDT 2009
0,1468397594,Tue Apr 07 01:25:17 PDT 2009
0,1468398313,Tue Apr 07 01:25:32 PDT 2009
0,1468398513,Tue Apr 07 01:25:37 PDT 2009
0,1468398678,Tue Apr 07 01:25:40 PDT 2009
0,1468398887,Tue Apr 07 01:25:47 PDT 2009
0,1468399171,Tue Apr 07 01:25:51 PDT 2009
0,1468399373,Tue Apr 07 01:25:56 PDT 2009
0,1468399454,Tue Apr 07 01:25:58 PDT 2009
0,1468399506,Tue Apr 07 01:26:01 PDT 2009
0,1468400241,Tue Apr 07 01:26:14 PDT 2009
0,1468400290,Tue Apr 07 01:26:15 PDT 2009
0,1468400441,Tue Apr 07 01:26:17 PDT 2009
0,1468400520,Tue Apr 07 01:26:19 PDT 2009
0,1468400904,Tue Apr 07 01:26:27 PDT 2009
0,1468401268,Tue Apr 07 01:26:36 PDT 2009
0,1468401346,Tue Apr 07 01:26:37 PDT 2009
0,1468401416,Tue Apr 07 01:26:39 PDT 2009
0,1468402174,Tue Apr 07 01:26:55 PDT 2009
0,1468402867,Tue Apr 07 01:27:10 PDT 2009
0,1468402926,Tue Apr 07 01:27:11 PDT 2009
0,1468403336,Tue Apr 07 01:27:21 PDT 2009
0,1468403421,Tue Apr 07 01:27:21 PDT 2009
0,1468403517,Tue Apr 07 01:27:23 PDT 2009
0,1468403707,Tue Apr 07 01:27:27 PDT 2009
0,1468403759,Tue Apr 07 01:27:28 PDT 2009
0,1468403861,Tue Apr 07 01:27:32 PDT 2009
0,1468404284,Tue Apr 07 01:27:40 PDT 2009
0,1468404818,Tue Apr 07 01:27:52 PDT 2009
0,1468404837,Tue Apr 07 01:27:52 PDT 2009
0,1468405483,Tue Apr 07 01:28:07 PDT 2009
0,1468405527,Tue Apr 07 01:28:08 PDT 2009
0,1468405613,Tue Apr 07 01:28:10 PDT 2009
0,1468405683,Tue Apr 07 01:28:12 PDT 2009
0,1468405800,Tue Apr 07 01:28:15 PDT 2009
0,1468405879,Tue Apr 07 01:28:17 PDT 2009
0,1468406459,Tue Apr 07 01:28:31 PDT 2009
0,1468406890,Tue Apr 07 01:28:40 PDT 2009
0,1468407065,Tue Apr 07 01:28:45 PDT 2009
0,1468407242,Tue Apr 07 01:28:49 PDT 2009
0,1468407370,Tue Apr 07 01:28:52 PDT 2009
0,1468407418,Tue Apr 07 01:28:53 PDT 2009
0,1468407595,Tue Apr 07 01:28:58 PDT 2009
0,1468407652,Tue Apr 07 01:28:59 PDT 2009
0,1468407707,Tue Apr 07 01:29:00 PDT 2009
0,1468407925,Tue Apr 07 01:29:05 PDT 2009
0,1468408276,Tue Apr 07 01:29:13 PDT 2009
0,1468408457,Tue Apr 07 01:29:17 PDT 2009
0,1468408566,Tue Apr 07 01:29:19 PDT 2009
0,1468408924,Tue Apr 07 01:29:27 PDT 2009
0,1468409094,Tue Apr 07 01:29:31 PDT 2009
0,1468409096,Tue Apr 07 01:29:31 PDT 2009
0,1468410086,Tue Apr 07 01:29:55 PDT 2009
0,1468410636,Tue Apr 07 01:30:04 PDT 2009
0,1468410658,Tue Apr 07 01:30:05 PDT 2009
0,1468411108,Tue Apr 07 01:30:11 PDT 2009
0,1468411208,Tue Apr 07 01:30:14 PDT 2009
0,1468411728,Tue Apr 07 01:30:27 PDT 2009
0,1468411887,Tue Apr 07 01:30:28 PDT 2009
0,1468412147,Tue Apr 07 01:30:33 PDT 2009
0,1468412281,Tue Apr 07 01:30:36 PDT 2009
0,1468412691,Tue Apr 07 01:30:44 PDT 2009
0,1468412762,Tue Apr 07 01:30:46 PDT 2009
0,1468413211,Tue Apr 07 01:30:55 PDT 2009
0,1468413433,Tue Apr 07 01:31:00 PDT 2009
0,1468413596,Tue Apr 07 01:31:03 PDT 2009
0,1468413640,Tue Apr 07 01:31:04 PDT 2009
0,1468413644,Tue Apr 07 01:31:04 PDT 2009
0,1468414042,Tue Apr 07 01:31:12 PDT 2009
0,1468414345,Tue Apr 07 01:31:19 PDT 2009
0,1468414733,Tue Apr 07 01:31:27 PDT 2009
0,1468415002,Tue Apr 07 01:31:33 PDT 2009
0,1468415054,Tue Apr 07 01:31:35 PDT 2009
0,1468415064,Tue Apr 07 01:31:35 PDT 2009
0,1468415328,Tue Apr 07 01:31:42 PDT 2009
0,1468415366,Tue Apr 07 01:31:43 PDT 2009
0,1468415586,Tue Apr 07 01:31:48 PDT 2009
0,1468415592,Tue Apr 07 01:31:48 PDT 2009
0,1468415745,Tue Apr 07 01:31:51 PDT 2009
0,1468416073,Tue Apr 07 01:31:58 PDT 2009
0,1468416283,Tue Apr 07 01:32:03 PDT 2009
0,1468416322,Tue Apr 07 01:32:03 PDT 2009
0,1468416654,Tue Apr 07 01:32:10 PDT 2009
0,1468416942,Tue Apr 07 01:32:17 PDT 2009
0,1468416968,Tue Apr 07 01:32:20 PDT 2009
0,1468417008,Tue Apr 07 01:32:18 PDT 2009
0,1468417099,Tue Apr 07 01:32:20 PDT 2009
0,1468417218,Tue Apr 07 01:32:23 PDT 2009
0,1468418315,Tue Apr 07 01:32:50 PDT 2009
0,1468419131,Tue Apr 07 01:33:10 PDT 2009
0,1468419270,Tue Apr 07 01:33:13 PDT 2009
0,1468419343,Tue Apr 07 01:33:14 PDT 2009
0,1468419360,Tue Apr 07 01:33:17 PDT 2009
0,1468419413,Tue Apr 07 01:33:18 PDT 2009
0,1468419515,Tue Apr 07 01:33:18 PDT 2009
0,1468419545,Tue Apr 07 01:33:19 PDT 2009
0,1468419731,Tue Apr 07 01:33:24 PDT 2009
0,1468420020,Tue Apr 07 01:33:31 PDT 2009
0,1468420555,Tue Apr 07 01:33:42 PDT 2009
0,1468420776,Tue Apr 07 01:33:49 PDT 2009
0,1468421088,Tue Apr 07 01:33:55 PDT 2009
0,1468421206,Tue Apr 07 01:33:57 PDT 2009
0,1468421302,Tue Apr 07 01:33:59 PDT 2009
0,1468421576,Tue Apr 07 01:34:05 PDT 2009
0,1468421860,Tue Apr 07 01:34:11 PDT 2009
0,1468422135,Tue Apr 07 01:34:17 PDT 2009
0,1468422466,Tue Apr 07 01:34:24 PDT 2009
0,1468422587,Tue Apr 07 01:34:27 PDT 2009
0,1468422703,Tue Apr 07 01:34:29 PDT 2009
0,1468422790,Tue Apr 07 01:34:31 PDT 2009
0,1468422938,Tue Apr 07 01:34:34 PDT 2009
0,1468422966,Tue Apr 07 01:34:34 PDT 2009
0,1468423043,Tue Apr 07 01:34:36 PDT 2009
0,1468423172,Tue Apr 07 01:34:39 PDT 2009
0,1468423419,Tue Apr 07 01:34:45 PDT 2009
0,1468423539,Tue Apr 07 01:34:47 PDT 2009
0,1468423640,Tue Apr 07 01:34:50 PDT 2009
0,1468423877,Tue Apr 07 01:34:56 PDT 2009
0,1468423953,Tue Apr 07 01:34:57 PDT 2009
0,1468424355,Tue Apr 07 01:35:05 PDT 2009
0,1468424547,Tue Apr 07 01:35:08 PDT 2009
0,1468424759,Tue Apr 07 01:35:13 PDT 2009
0,1468424886,Tue Apr 07 01:35:15 PDT 2009
0,1468425033,Tue Apr 07 01:35:18 PDT 2009
0,1468425130,Tue Apr 07 01:35:20 PDT 2009
0,1468425541,Tue Apr 07 01:35:29 PDT 2009
0,1468425681,Tue Apr 07 01:35:32 PDT 2009
0,1468426052,Tue Apr 07 01:35:41 PDT 2009
0,1468426131,Tue Apr 07 01:35:43 PDT 2009
0,1468426159,Tue Apr 07 01:35:43 PDT 2009
0,1468426470,Tue Apr 07 01:35:51 PDT 2009
0,1468426836,Tue Apr 07 01:36:00 PDT 2009
0,1468427103,Tue Apr 07 01:36:05 PDT 2009
0,1468427421,Tue Apr 07 01:36:14 PDT 2009
0,1468427478,Tue Apr 07 01:36:13 PDT 2009
0,1468427739,Tue Apr 07 01:36:18 PDT 2009
0,1468427777,Tue Apr 07 01:36:19 PDT 2009
0,1468428345,Tue Apr 07 01:36:32 PDT 2009
0,1468428501,Tue Apr 07 01:36:35 PDT 2009
0,1468428510,Tue Apr 07 01:36:35 PDT 2009
0,1468428691,Tue Apr 07 01:36:39 PDT 2009
0,1468429115,Tue Apr 07 01:36:49 PDT 2009
0,1468429156,Tue Apr 07 01:36:49 PDT 2009
0,1468429718,Tue Apr 07 01:37:02 PDT 2009
0,1468429774,Tue Apr 07 01:37:03 PDT 2009
0,1468430350,Tue Apr 07 01:37:15 PDT 2009
0,1468430390,Tue Apr 07 01:37:16 PDT 2009
0,1468430808,Tue Apr 07 01:37:25 PDT 2009
0,1468431215,Tue Apr 07 01:37:35 PDT 2009
0,1468431362,Tue Apr 07 01:37:39 PDT 2009
0,1468431486,Tue Apr 07 01:37:41 PDT 2009
0,1468431680,Tue Apr 07 01:37:46 PDT 2009
0,1468431689,Tue Apr 07 01:37:46 PDT 2009
0,1468431849,Tue Apr 07 01:37:49 PDT 2009
0,1468432138,Tue Apr 07 01:37:56 PDT 2009
0,1468432240,Tue Apr 07 01:37:58 PDT 2009
0,1468432505,Tue Apr 07 01:38:04 PDT 2009
0,1468432739,Tue Apr 07 01:38:08 PDT 2009
0,1468433041,Tue Apr 07 01:38:16 PDT 2009
0,1468433231,Tue Apr 07 01:38:20 PDT 2009
0,1468433874,Tue Apr 07 01:38:33 PDT 2009
0,1468433879,Tue Apr 07 01:38:34 PDT 2009
0,1468433983,Tue Apr 07 01:38:37 PDT 2009
0,1468434280,Tue Apr 07 01:38:45 PDT 2009
0,1468434900,Tue Apr 07 01:39:00 PDT 2009
0,1468434965,Tue Apr 07 01:38:59 PDT 2009
0,1468435144,Tue Apr 07 01:39:03 PDT 2009
0,1468435635,Tue Apr 07 01:39:14 PDT 2009
0,1468435637,Tue Apr 07 01:39:14 PDT 2009
0,1468435746,Tue Apr 07 01:39:17 PDT 2009
0,1468439072,Tue Apr 07 01:40:29 PDT 2009
0,1468439505,Tue Apr 07 01:40:40 PDT 2009
0,1468439611,Tue Apr 07 01:40:42 PDT 2009
0,1468439925,Tue Apr 07 01:40:50 PDT 2009
0,1468440106,Tue Apr 07 01:40:56 PDT 2009
0,1468440198,Tue Apr 07 01:40:56 PDT 2009
0,1468440269,Tue Apr 07 01:40:58 PDT 2009
0,1468440571,Tue Apr 07 01:41:05 PDT 2009
0,1468440788,Tue Apr 07 01:41:09 PDT 2009
0,1468440872,Tue Apr 07 01:41:11 PDT 2009
0,1468440915,Tue Apr 07 01:41:13 PDT 2009
0,1468441009,Tue Apr 07 01:41:14 PDT 2009
0,1468441073,Tue Apr 07 01:41:16 PDT 2009
0,1468441133,Tue Apr 07 01:41:17 PDT 2009
0,1468441560,Tue Apr 07 01:41:27 PDT 2009
0,1468441667,Tue Apr 07 01:41:30 PDT 2009
0,1468441772,Tue Apr 07 01:41:32 PDT 2009
0,1468441985,Tue Apr 07 01:41:37 PDT 2009
0,1468442569,Tue Apr 07 01:41:50 PDT 2009
0,1468442590,Tue Apr 07 01:41:51 PDT 2009
0,1468442668,Tue Apr 07 01:41:53 PDT 2009
0,1468442841,Tue Apr 07 01:41:57 PDT 2009
0,1468442929,Tue Apr 07 01:41:58 PDT 2009
0,1468443210,Tue Apr 07 01:42:05 PDT 2009
0,1468443249,Tue Apr 07 01:42:05 PDT 2009
0,1468443331,Tue Apr 07 01:42:07 PDT 2009
0,1468443393,Tue Apr 07 01:42:08 PDT 2009
0,1468443414,Tue Apr 07 01:42:09 PDT 2009
0,1468443601,Tue Apr 07 01:42:14 PDT 2009
0,1468443662,Tue Apr 07 01:42:14 PDT 2009
0,1468443699,Tue Apr 07 01:42:15 PDT 2009
0,1468443823,Tue Apr 07 01:42:18 PDT 2009
0,1468443972,Tue Apr 07 01:42:20 PDT 2009
0,1468444158,Tue Apr 07 01:42:25 PDT 2009
0,1468444367,Tue Apr 07 01:42:32 PDT 2009
0,1468444404,Tue Apr 07 01:42:30 PDT 2009
0,1468444502,Tue Apr 07 01:42:34 PDT 2009
0,1468444781,Tue Apr 07 01:42:38 PDT 2009
0,1468444801,Tue Apr 07 01:42:39 PDT 2009
0,1468444937,Tue Apr 07 01:42:42 PDT 2009
0,1468444945,Tue Apr 07 01:42:43 PDT 2009
0,1468445118,Tue Apr 07 01:42:47 PDT 2009
0,1468445202,Tue Apr 07 01:42:49 PDT 2009
0,1468445304,Tue Apr 07 01:42:52 PDT 2009
0,1468445391,Tue Apr 07 01:42:54 PDT 2009
0,1468445455,Tue Apr 07 01:42:55 PDT 2009
0,1468445683,Tue Apr 07 01:43:00 PDT 2009
0,1468446153,Tue Apr 07 01:43:10 PDT 2009
0,1468446352,Tue Apr 07 01:43:14 PDT 2009
0,1468446642,Tue Apr 07 01:43:21 PDT 2009
0,1468447181,Tue Apr 07 01:43:32 PDT 2009
0,1468447322,Tue Apr 07 01:43:36 PDT 2009
0,1468447506,Tue Apr 07 01:43:39 PDT 2009
0,1468447712,Tue Apr 07 01:43:45 PDT 2009
0,1468447755,Tue Apr 07 01:43:45 PDT 2009
0,1468447848,Tue Apr 07 01:43:48 PDT 2009
0,1468447918,Tue Apr 07 01:43:49 PDT 2009
0,1468448011,Tue Apr 07 01:43:51 PDT 2009
0,1468448295,Tue Apr 07 01:43:58 PDT 2009
0,1468448423,Tue Apr 07 01:44:03 PDT 2009
0,1468448691,Tue Apr 07 01:44:06 PDT 2009
0,1468448777,Tue Apr 07 01:44:09 PDT 2009
0,1468448817,Tue Apr 07 01:44:10 PDT 2009
0,1468448920,Tue Apr 07 01:44:12 PDT 2009
0,1468449024,Tue Apr 07 01:44:14 PDT 2009
0,1468449201,Tue Apr 07 01:44:19 PDT 2009
0,1468449262,Tue Apr 07 01:44:20 PDT 2009
0,1468449414,Tue Apr 07 01:44:23 PDT 2009
0,1468449589,Tue Apr 07 01:44:27 PDT 2009
0,1468450091,Tue Apr 07 01:44:39 PDT 2009
0,1468450265,Tue Apr 07 01:44:43 PDT 2009
0,1468450371,Tue Apr 07 01:44:44 PDT 2009
0,1468450635,Tue Apr 07 01:44:51 PDT 2009
0,1468450665,Tue Apr 07 01:44:51 PDT 2009
0,1468450926,Tue Apr 07 01:44:57 PDT 2009
0,1468451020,Tue Apr 07 01:45:00 PDT 2009
0,1468451589,Tue Apr 07 01:45:10 PDT 2009
0,1468451621,Tue Apr 07 01:45:10 PDT 2009
0,1468451944,Tue Apr 07 01:45:17 PDT 2009
0,1468452109,Tue Apr 07 01:45:20 PDT 2009
0,1468452198,Tue Apr 07 01:45:22 PDT 2009
0,1468452308,Tue Apr 07 01:45:24 PDT 2009
0,1468452854,Tue Apr 07 01:45:38 PDT 2009
0,1468453223,Tue Apr 07 01:45:45 PDT 2009
0,1468453632,Tue Apr 07 01:45:55 PDT 2009
0,1468453989,Tue Apr 07 01:46:02 PDT 2009
0,1468454026,Tue Apr 07 01:46:03 PDT 2009
0,1468454068,Tue Apr 07 01:46:06 PDT 2009
0,1468454638,Tue Apr 07 01:46:16 PDT 2009
0,1468454815,Tue Apr 07 01:46:20 PDT 2009
0,1468455311,Tue Apr 07 01:46:30 PDT 2009
0,1468455611,Tue Apr 07 01:46:37 PDT 2009
0,1468455771,Tue Apr 07 01:46:40 PDT 2009
0,1468456042,Tue Apr 07 01:46:47 PDT 2009
0,1468456102,Tue Apr 07 01:46:48 PDT 2009
0,1468456335,Tue Apr 07 01:46:53 PDT 2009
0,1468456791,Tue Apr 07 01:47:04 PDT 2009
0,1468456945,Tue Apr 07 01:47:06 PDT 2009
0,1468456946,Tue Apr 07 01:47:06 PDT 2009
0,1468457178,Tue Apr 07 01:47:12 PDT 2009
0,1468457203,Tue Apr 07 01:47:12 PDT 2009
0,1468457279,Tue Apr 07 01:47:14 PDT 2009
0,1468457384,Tue Apr 07 01:47:16 PDT 2009
0,1468457573,Tue Apr 07 01:47:20 PDT 2009
0,1468457666,Tue Apr 07 01:47:22 PDT 2009
0,1468457960,Tue Apr 07 01:47:28 PDT 2009
0,1468458804,Tue Apr 07 01:47:48 PDT 2009
0,1468459057,Tue Apr 07 01:47:53 PDT 2009
0,1468459410,Tue Apr 07 01:48:00 PDT 2009
0,1468459519,Tue Apr 07 01:48:02 PDT 2009
0,1468459868,Tue Apr 07 01:48:10 PDT 2009
0,1468460152,Tue Apr 07 01:48:16 PDT 2009
0,1468460332,Tue Apr 07 01:48:22 PDT 2009
0,1468460408,Tue Apr 07 01:48:22 PDT 2009
0,1468460477,Tue Apr 07 01:48:24 PDT 2009
0,1468460495,Tue Apr 07 01:48:24 PDT 2009
0,1468460634,Tue Apr 07 01:48:27 PDT 2009
0,1468460651,Tue Apr 07 01:48:28 PDT 2009
0,1468460658,Tue Apr 07 01:48:29 PDT 2009
0,1468461581,Tue Apr 07 01:48:48 PDT 2009
0,1468461607,Tue Apr 07 01:48:49 PDT 2009
0,1468462323,Tue Apr 07 01:49:05 PDT 2009
0,1468462729,Tue Apr 07 01:49:14 PDT 2009
0,1468463138,Tue Apr 07 01:49:22 PDT 2009
0,1468463357,Tue Apr 07 01:49:27 PDT 2009
0,1468463375,Tue Apr 07 01:49:27 PDT 2009
0,1468463601,Tue Apr 07 01:49:32 PDT 2009
0,1468463689,Tue Apr 07 01:49:35 PDT 2009
0,1468463742,Tue Apr 07 01:49:36 PDT 2009
0,1468463979,Tue Apr 07 01:49:42 PDT 2009
0,1468464223,Tue Apr 07 01:49:47 PDT 2009
0,1468464252,Tue Apr 07 01:49:48 PDT 2009
0,1468464361,Tue Apr 07 01:49:50 PDT 2009
0,1468464385,Tue Apr 07 01:49:51 PDT 2009
0,1468464944,Tue Apr 07 01:50:03 PDT 2009
0,1468465224,Tue Apr 07 01:50:10 PDT 2009
0,1468465459,Tue Apr 07 01:50:13 PDT 2009
0,1468465787,Tue Apr 07 01:50:20 PDT 2009
0,1468466027,Tue Apr 07 01:50:25 PDT 2009
0,1468466307,Tue Apr 07 01:50:31 PDT 2009
0,1468466782,Tue Apr 07 01:50:41 PDT 2009
0,1468466892,Tue Apr 07 01:50:44 PDT 2009
0,1468467021,Tue Apr 07 01:50:48 PDT 2009
0,1468467119,Tue Apr 07 01:50:49 PDT 2009
0,1468467248,Tue Apr 07 01:50:52 PDT 2009
0,1468467397,Tue Apr 07 01:50:56 PDT 2009
0,1468467461,Tue Apr 07 01:50:58 PDT 2009
0,1468467768,Tue Apr 07 01:51:05 PDT 2009
0,1468468097,Tue Apr 07 01:51:12 PDT 2009
0,1468468139,Tue Apr 07 01:51:12 PDT 2009
0,1468468216,Tue Apr 07 01:51:14 PDT 2009
0,1468468898,Tue Apr 07 01:51:30 PDT 2009
0,1468468951,Tue Apr 07 01:51:31 PDT 2009
0,1468468955,Tue Apr 07 01:51:32 PDT 2009
0,1468469027,Tue Apr 07 01:51:33 PDT 2009
0,1468469066,Tue Apr 07 01:51:33 PDT 2009
0,1468469149,Tue Apr 07 01:51:35 PDT 2009
0,1468469427,Tue Apr 07 01:51:42 PDT 2009
0,1468469640,Tue Apr 07 01:51:47 PDT 2009
0,1468469725,Tue Apr 07 01:51:49 PDT 2009
0,1468469726,Tue Apr 07 01:51:49 PDT 2009
0,1468470028,Tue Apr 07 01:51:57 PDT 2009
0,1468470153,Tue Apr 07 01:51:59 PDT 2009
0,1468470352,Tue Apr 07 01:52:04 PDT 2009
0,1468470354,Tue Apr 07 01:52:04 PDT 2009
0,1468470368,Tue Apr 07 01:52:04 PDT 2009
0,1468470731,Tue Apr 07 01:52:13 PDT 2009
0,1468471006,Tue Apr 07 01:52:18 PDT 2009
0,1468471112,Tue Apr 07 01:52:21 PDT 2009
0,1468471296,Tue Apr 07 01:52:26 PDT 2009
0,1468471467,Tue Apr 07 01:52:29 PDT 2009
0,1468471496,Tue Apr 07 01:52:30 PDT 2009
0,1468471872,Tue Apr 07 01:52:40 PDT 2009
0,1468471995,Tue Apr 07 01:52:43 PDT 2009
0,1468472273,Tue Apr 07 01:52:48 PDT 2009
0,1468472365,Tue Apr 07 01:52:51 PDT 2009
0,1468472440,Tue Apr 07 01:52:53 PDT 2009
0,1468472468,Tue Apr 07 01:52:53 PDT 2009
0,1468472571,Tue Apr 07 01:52:57 PDT 2009
0,1468472757,Tue Apr 07 01:53:03 PDT 2009
0,1468473574,Tue Apr 07 01:53:19 PDT 2009
0,1468473633,Tue Apr 07 01:53:22 PDT 2009
0,1468473909,Tue Apr 07 01:53:25 PDT 2009
0,1468473980,Tue Apr 07 01:53:27 PDT 2009
0,1468473998,Tue Apr 07 01:53:28 PDT 2009
0,1468474003,Tue Apr 07 01:53:28 PDT 2009
0,1468474914,Tue Apr 07 01:53:50 PDT 2009
0,1468475327,Tue Apr 07 01:54:00 PDT 2009
0,1468475623,Tue Apr 07 01:54:05 PDT 2009
0,1468476005,Tue Apr 07 01:54:14 PDT 2009
0,1468476148,Tue Apr 07 01:54:17 PDT 2009
0,1468476234,Tue Apr 07 01:54:19 PDT 2009
0,1468476308,Tue Apr 07 01:54:21 PDT 2009
0,1468476454,Tue Apr 07 01:54:24 PDT 2009
0,1468476659,Tue Apr 07 01:54:29 PDT 2009
0,1468477698,Tue Apr 07 01:54:53 PDT 2009
0,1468478238,Tue Apr 07 01:55:05 PDT 2009
0,1468478971,Tue Apr 07 01:55:20 PDT 2009
0,1468479073,Tue Apr 07 01:55:22 PDT 2009
0,1468479137,Tue Apr 07 01:55:24 PDT 2009
0,1468479146,Tue Apr 07 01:55:25 PDT 2009
0,1468479164,Tue Apr 07 01:55:25 PDT 2009
0,1468479449,Tue Apr 07 01:55:32 PDT 2009
0,1468479697,Tue Apr 07 01:55:37 PDT 2009
0,1468480071,Tue Apr 07 01:55:47 PDT 2009
0,1468480240,Tue Apr 07 01:55:51 PDT 2009
0,1468480285,Tue Apr 07 01:55:52 PDT 2009
0,1468480355,Tue Apr 07 01:55:54 PDT 2009
0,1468480585,Tue Apr 07 01:56:00 PDT 2009
0,1468480593,Tue Apr 07 01:56:00 PDT 2009
0,1468480781,Tue Apr 07 01:56:06 PDT 2009
0,1468480976,Tue Apr 07 01:56:10 PDT 2009
0,1468481157,Tue Apr 07 01:56:13 PDT 2009
0,1468481179,Tue Apr 07 01:56:14 PDT 2009
0,1468481761,Tue Apr 07 01:56:27 PDT 2009
0,1468481866,Tue Apr 07 01:56:30 PDT 2009
0,1468481907,Tue Apr 07 01:56:31 PDT 2009
0,1468482279,Tue Apr 07 01:56:40 PDT 2009
0,1468482569,Tue Apr 07 01:56:48 PDT 2009
0,1468482789,Tue Apr 07 01:56:51 PDT 2009
0,1468483396,Tue Apr 07 01:57:06 PDT 2009
0,1468483569,Tue Apr 07 01:57:09 PDT 2009
0,1468483780,Tue Apr 07 01:57:14 PDT 2009
0,1468484103,Tue Apr 07 01:57:21 PDT 2009
0,1468484208,Tue Apr 07 01:57:27 PDT 2009
0,1468484256,Tue Apr 07 01:57:26 PDT 2009
0,1468484427,Tue Apr 07 01:57:29 PDT 2009
0,1468484535,Tue Apr 07 01:57:31 PDT 2009
0,1468484631,Tue Apr 07 01:57:33 PDT 2009
0,1468484692,Tue Apr 07 01:57:35 PDT 2009
0,1468484722,Tue Apr 07 01:57:36 PDT 2009
0,1468484906,Tue Apr 07 01:57:39 PDT 2009
0,1468485038,Tue Apr 07 01:57:42 PDT 2009
0,1468485154,Tue Apr 07 01:57:44 PDT 2009
0,1468485227,Tue Apr 07 01:57:46 PDT 2009
0,1468485407,Tue Apr 07 01:57:51 PDT 2009
0,1468486008,Tue Apr 07 01:58:05 PDT 2009
0,1468486116,Tue Apr 07 01:58:07 PDT 2009
0,1468486396,Tue Apr 07 01:58:13 PDT 2009
0,1468486641,Tue Apr 07 01:58:18 PDT 2009
0,1468487295,Tue Apr 07 01:58:36 PDT 2009
0,1468487433,Tue Apr 07 01:58:37 PDT 2009
0,1468487862,Tue Apr 07 01:58:48 PDT 2009
0,1468487909,Tue Apr 07 01:58:50 PDT 2009
0,1468488036,Tue Apr 07 01:58:53 PDT 2009
0,1468488056,Tue Apr 07 01:58:54 PDT 2009
0,1468488504,Tue Apr 07 01:59:04 PDT 2009
0,1468488713,Tue Apr 07 01:59:09 PDT 2009
0,1468488716,Tue Apr 07 01:59:07 PDT 2009
0,1468488796,Tue Apr 07 01:59:10 PDT 2009
0,1468488843,Tue Apr 07 01:59:11 PDT 2009
0,1468488975,Tue Apr 07 01:59:14 PDT 2009
0,1468489012,Tue Apr 07 01:59:15 PDT 2009
0,1468489414,Tue Apr 07 01:59:25 PDT 2009
0,1468489438,Tue Apr 07 01:59:25 PDT 2009
0,1468489452,Tue Apr 07 01:59:26 PDT 2009
0,1468489507,Tue Apr 07 01:59:27 PDT 2009
